Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
0.9981:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.8, 0.9, 0.8):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
13512.7683:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13512.7683:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13529.7255:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13529.7255:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13545.6815:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13545.6815:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13563.6326:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13563.6326:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13580.5874:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13580.5874:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13596.5541:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13596.5541:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13613.4994:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13613.4994:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13630.4539:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13630.4539:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13647.4156:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13647.4156:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13664.3632:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13664.3632:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13681.3182:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13681.3182:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13698.2744:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13698.2744:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13714.2297:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13714.2297:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13731.1853:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13731.1853:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13748.139:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13748.139:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13766.0934:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13766.0934:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13782.0488:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13782.0488:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13799.0035:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13799.0035:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13815.9579:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13815.9579:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13832.912:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13832.912:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13849.8675:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13849.8675:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13866.8212:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13866.8212:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13882.7791:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13882.7791:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13900.36:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13900.36:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13917.2966:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13917.2966:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13934.2501:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13934.2501:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13950.2096:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13950.2096:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13968.1607:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13968.1607:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
13985.1148:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
13985.1148:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14001.0709:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
14001.0709:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14018.025:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
14018.025:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14034.9799:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
14034.9799:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14051.9352:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
14051.9352:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14068.8891:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
14068.8891:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14085.8448:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
14085.8448:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14101.8055:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.7):right:double-tap:selected::square:4:6::(0.1, 0.8, 0.7)
14101.8055:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14119.7577:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.6):right:drag:selected::square:4:6::(0.1, 0.8, 0.6)
14119.7577:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14135.7154:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.6):right:drag:selected::square:4:6::(0.1, 0.8, 0.6)
14135.7154:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14152.6698:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag:selected::square:4:6::(0.1, 0.8, 0.5)
14152.6698:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14169.625:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag:selected::square:4:6::(0.1, 0.8, 0.5)
14169.625:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14186.5792:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag:selected::square:4:6::(0.1, 0.8, 0.5)
14186.5792:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14203.0687:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag:selected::square:4:6::(0.1, 0.8, 0.5)
14203.0687:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14221.0233:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag:selected::square:4:6::(0.1, 0.8, 0.5)
14221.0233:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14236.9782:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag:selected::square:4:6::(0.1, 0.8, 0.5)
14236.9782:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14255.9273:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.1, 0.8, 0.5)
14255.9273:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14270.8868:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.1, 0.8, 0.5)
14270.8868:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14287.8422:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.1, 0.8, 0.5)
14287.8422:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14304.3041:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.1, 0.8, 0.5)
14304.3041:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14322.2648:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.1, 0.8, 0.5)
14322.2648:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14338.2132:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.1, 0.8, 0.5)
14338.2132:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14355.421:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.2, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.1, 0.8, 0.5)
14355.421:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14372.372:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.5):(0.1, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.1, 0.8, 0.5)
14372.372:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14388.3286:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.5):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14388.3286:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14406.2812:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.5):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14406.2812:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14422.2386:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.5):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14422.2386:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14440.1915:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.5):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14440.1915:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14456.1487:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.5):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14456.1487:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14473.1027:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.5):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14473.1027:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14490.0593:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.5):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14490.0593:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.5):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14507.0115:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.4):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14507.0115:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14523.9686:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.4):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14523.9686:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14540.9214:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.4):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14540.9214:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14557.876:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.4):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14557.876:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14573.8333:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.4):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14573.8333:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14590.7877:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.4):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14590.7877:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
14608.2522:User 1:(0.5, 0.8, 0.5):(0.7, 0.9, 0.8):(0.1, 0.9, 0.4):(0.0, 0.8, 0.5):right:drag::Cube1 (UnityEngine.GameObject):square:4:6:Cube1 (UnityEngine.GameObject):(0.0, 0.8, 0.5)
14608.2522:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.1, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::4:6:null:(0.2, 0.9, -0.4)
