Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
0.9969:User 1:(0.5, 0.8, 0.6):(0.9, 0.8, 0.7):(0.8, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
10444.8978:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.9, 0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10444.8978:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.9, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10462.9447:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.9, 0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10462.9447:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.9, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10478.9024:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.4, 0.9, 0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10478.9024:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.9, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10495.8603:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.7):(0.4, 0.9, 0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10495.8603:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.9, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10512.8522:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.7):(0.4, 0.9, 0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10512.8522:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.9, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10529.8722:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.7):(0.4, 0.9, 0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10529.8722:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.9, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10546.9321:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.7):(0.4, 0.9, 0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10546.9321:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 0.9, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10563.47:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10563.47:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10580.357:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10580.357:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10596.5824:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10596.5824:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10613.7533:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10613.7533:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10630.7076:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10630.7076:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10647.9041:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10647.9041:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10664.4683:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10664.4683:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10681.6055:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10681.6055:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10697.5236:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10697.5236:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10714.4744:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10714.4744:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10731.4037:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10731.4037:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10749.1115:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10749.1115:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10765.0763:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10765.0763:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10782.0374:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10782.0374:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10799.0469:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10799.0469:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10816.001:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10816.001:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10832.9615:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10832.9615:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10850.5551:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10850.5551:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10866.6543:User 1:(0.5, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10866.6543:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10883.6721:User 1:(0.4, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.0):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10883.6721:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.0):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10900.8636:User 1:(0.4, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.0):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10900.8636:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.0):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10916.8983:User 1:(0.4, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.0):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10916.8983:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.0):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10933.9826:User 1:(0.4, 0.8, 0.5):(0.8, 0.9, 0.7):(0.4, 1.0, 0.0):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10933.9826:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.0):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10951.5681:User 1:(0.4, 0.8, 0.4):(0.8, 0.9, 0.7):(0.4, 1.0, 0.0):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10951.5681:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.0):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10967.5668:User 1:(0.4, 0.8, 0.4):(0.8, 0.9, 0.7):(0.4, 1.0, 0.0):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10967.5668:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.0):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
10984.5612:User 1:(0.4, 0.8, 0.4):(0.8, 0.9, 0.7):(0.4, 1.0, 0.0):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
10984.5612:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, 0.0):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11001.5803:User 1:(0.4, 0.8, 0.4):(0.8, 0.9, 0.7):(0.4, 1.0, -0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11001.5803:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, -0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11018.4699:User 1:(0.4, 0.8, 0.4):(0.8, 0.9, 0.7):(0.4, 1.0, -0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11018.4699:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, -0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11034.7166:User 1:(0.4, 0.8, 0.4):(0.8, 0.9, 0.7):(0.4, 1.0, -0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11034.7166:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, -0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11052.7496:User 1:(0.4, 0.8, 0.4):(0.8, 0.9, 0.7):(0.4, 1.0, -0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11052.7496:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.4, 1.0, -0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11068.8109:User 1:(0.4, 0.8, 0.4):(0.8, 0.9, 0.7):(0.3, 1.0, -0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11068.8109:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11085.8101:User 1:(0.4, 0.8, 0.4):(0.8, 0.9, 0.7):(0.3, 1.0, -0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11085.8101:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11102.7654:User 1:(0.4, 0.8, 0.4):(0.8, 0.9, 0.7):(0.3, 1.0, -0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11102.7654:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11119.7223:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(0.3, 1.0, -0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11119.7223:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11135.8148:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(0.3, 1.0, -0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11135.8148:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11153.8835:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(0.3, 1.0, -0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11153.8835:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11169.8164:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(0.3, 1.0, -0.1):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11169.8164:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.1):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11186.835:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(0.3, 1.0, -0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11186.835:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11203.9621:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(0.3, 1.0, -0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11203.9621:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11220.8886:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(0.3, 1.0, -0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11220.8886:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11237.987:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(0.3, 1.0, -0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11237.987:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11253.9274:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(0.3, 1.0, -0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11253.9274:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11270.9209:User 1:(0.4, 0.8, 0.2):(0.7, 0.9, 0.6):(0.3, 1.0, -0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11270.9209:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11287.9389:User 1:(0.4, 0.8, 0.2):(0.7, 0.9, 0.6):(0.3, 1.0, -0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11287.9389:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11304.0238:User 1:(0.4, 0.8, 0.2):(0.7, 0.9, 0.6):(0.3, 1.0, -0.2):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11304.0238:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.3, 1.0, -0.2):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11322.0014:User 1:(0.4, 0.8, 0.2):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11322.0014:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11337.9754:User 1:(0.4, 0.8, 0.2):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11337.9754:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11354.8638:User 1:(0.4, 0.8, 0.2):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11354.8638:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11371.9274:User 1:(0.4, 0.8, 0.2):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11371.9274:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11388.9139:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11388.9139:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11405.8714:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11405.8714:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11422.8239:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11422.8239:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11439.7782:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11439.7782:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11456.7603:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11456.7603:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11472.8653:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11472.8653:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11489.9085:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11489.9085:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11506.8515:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11506.8515:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11523.9705:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11523.9705:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11540.881:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11540.881:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11556.8833:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11556.8833:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11573.8753:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11573.8753:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11590.9311:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11590.9311:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11608.0038:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11608.0038:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11624.8859:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11624.8859:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11641.839:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11641.839:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11658.8239:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11658.8239:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11674.8173:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
11674.8173:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 1.0, -0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
11691.8146:User 1:(0.4, 0.8, 0.1):(0.7, 0.9, 0.6):(0.2, 1.0, -0.3):PosTouchU1:right:double-tap:selected::square:4:6::(0.3, 0.8, 0.2)
