Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
1.9922:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
6655.0011:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6671.8895:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6671.8895:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6687.912:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6687.912:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6705.0713:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6705.0713:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6721.9612:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6721.9612:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6739.1119:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6739.1119:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6756.0932:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6756.0932:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6772.0923:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6772.0923:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6790.0577:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6790.0577:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6806.0993:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6806.0993:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6823.0927:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6823.0927:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6840.0355:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6840.0355:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6857.0426:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6857.0426:User 2:(0.5, 0.8, 0.5):(0.6, 0.9, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6874.0046:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6874.0046:User 2:(0.5, 0.8, 0.5):(0.6, 0.9, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6891.0796:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6891.0796:User 2:(0.5, 0.8, 0.5):(0.6, 0.9, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6907.1053:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6907.1053:User 2:(0.5, 0.8, 0.5):(0.6, 0.9, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6924.059:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6924.059:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6941.0435:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6941.0435:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6958.0486:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6958.0486:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6975.1256:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6975.1256:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
6991.12:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
6991.12:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7008.0752:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7008.0752:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7025.0913:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7025.0913:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7041.9806:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7041.9806:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7059.0934:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7059.0934:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7076.0243:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7076.0243:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7093.0816:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7093.0816:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7109.0729:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7109.0729:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7126.0282:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7126.0282:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7143.0093:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7143.0093:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7159.9696:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7159.9696:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7176.9912:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7176.9912:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7194.0092:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7194.0092:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7210.0332:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7210.0332:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7227.9186:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7227.9186:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7243.9407:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7243.9407:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7260.857:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7260.857:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7277.8533:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7277.8533:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7294.882:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7294.882:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7311.8228:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7311.8228:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7328.828:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7328.828:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7345.8261:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7345.8261:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7361.8463:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7361.8463:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7378.7379:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7378.7379:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7396.753:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7396.753:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7412.6571:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7412.6571:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7429.6243:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7429.6243:User 2:(0.5, 0.8, 0.5):(0.6, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7446.6187:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:4:null:(0.0, 0.8, 0.9)
7446.6187:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:drag::Cylinder1 (UnityEngine.GameObject):circle:5:4:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
7464.5143:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7464.5143:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7480.4637:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7480.4637:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7496.487:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7496.487:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7514.373:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7514.373:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7531.3531:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7531.3531:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7547.285:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7547.285:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7564.3007:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7564.3007:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7581.2405:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7581.2405:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7598.4255:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7598.4255:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7614.3824:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7614.3824:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7632.4613:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7632.4613:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7648.5422:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
7648.5422:User 2:(0.5, 0.8, 0.5):(0.7, 1.0, 0.7):(0.3, 0.0, -1.1):(-0.2, 0.8, 0.3):right:double-tap:selected::circle:5:3::(-0.2, 0.8, 0.3)
7665.5468:User 1:(2.0, 0.0, -1.2):(0.1, 0.0, -1.1):(0.3, 0.0, -1.1):(0.0, 0.0, 0.0):right:::null::5:3:null:(0.0, 0.8, 0.9)
